p_val,puntaje,q_refs,caso
0.85,0.08206040377794,78,16
0.85,0.079793159361634,79,16
0.85,0.081100696056358,80,16
0.85,0.079540057510113,81,16
0.85,0.081632658933109,82,16
0.85,0.079821689242173,83,16
0.85,0.081228008873353,84,16
0.85,0.081287140816613,85,16
0.85,0.081086656663859,86,16
0.85,0.078751663921699,87,16
0.85,0.082248797856374,88,16
0.85,0.080362368511487,89,16
0.85,0.082302843932716,90,16
0.85,0.081763456050509,91,16
0.85,0.079128843268053,92,16
0.85,0.080313501867132,93,16
0.85,0.079030884307782,94,16
0.85,0.079313900976832,95,16
0.85,0.080253481479102,96,16
0.85,0.078904914391702,97,16
0.85,0.079819224251448,98,16
0.85,0.079339525044532,99,16
0.85,0.079215607689983,1,17
0.85,0.078007878278676,2,17
0.85,0.080573379266912,3,17
0.85,0.080487015681294,4,17
0.85,0.080675997835636,5,17
0.85,0.081319862111688,6,17
0.85,0.080730776680968,7,17
0.85,0.080360344661077,8,17
0.85,0.080561858067713,9,17
0.85,0.080148570948193,10,17
0.85,0.080417067571154,11,17
0.85,0.081348385133983,12,17
0.85,0.079133826096488,13,17
0.85,0.080140246283372,14,17
0.85,0.0789440292133,15,17
0.85,0.081851339048645,16,17
0.85,0.077686002381465,17,17
0.85,0.080652914594126,18,17
0.85,0.079390453504058,19,17
0.85,0.079657076637344,20,17
0.85,0.080020836122416,21,17
0.85,0.081544108421015,22,17
0.85,0.080806859226163,23,17
0.85,0.078312492605723,24,17
0.85,0.081672298957227,25,17
0.85,0.079879898443736,26,17
0.85,0.079670997199007,27,17
0.85,0.080609453667801,28,17
0.85,0.080640101955589,29,17
0.85,0.081961173395749,30,17
0.85,0.08077681586669,31,17
0.85,0.079375321288238,32,17
0.85,0.079892149119967,33,17
0.85,0.080002455531404,34,17
0.85,0.08073185363275,35,17
0.85,0.078857873058406,36,17
0.85,0.079347476339382,37,17
0.85,0.081934381748969,38,17
0.85,0.078588975939969,39,17
0.85,0.079441873550258,40,17
0.85,0.07892264528474,41,17
0.85,0.080791627482926,42,17
0.85,0.080798605900569,43,17
0.85,0.078878981328112,44,17
0.85,0.080226530211526,45,17
0.85,0.081269241003317,46,17
0.85,0.080589887813096,47,17
0.85,0.081401489859148,48,17
0.85,0.079414702887656,49,17
0.85,0.080589634788178,50,17
0.85,0.080961483592357,51,17
0.85,0.078669681713649,52,17
0.85,0.08120141882421,53,17
0.85,0.080041889998955,54,17
0.85,0.079720195852624,55,17
0.85,0.081447943599256,56,17
0.85,0.079003122081741,57,17
0.85,0.079012297048553,58,17
0.85,0.080304940413055,59,17
0.85,0.079915232694707,60,17
0.85,0.080173588082505,61,17
0.85,0.08138661083824,62,17
0.85,0.07959103997704,63,17
0.85,0.080376685661773,64,17
0.85,0.080467030864939,65,17
0.85,0.080259982817572,66,17
0.85,0.080048342091968,67,17
0.85,0.080452323231123,68,17
0.85,0.080203151762425,69,17
0.85,0.079427922787595,70,17
0.85,0.081009185950708,71,17
0.85,0.080402788120447,72,17
0.85,0.079799953755192,73,17
0.85,0.079355249007552,74,17
0.85,0.079192899693252,75,17
0.85,0.077820949728695,76,17
0.85,0.078662990769302,77,17
0.85,0.080815927362673,78,17
0.85,0.080471787594794,79,17
0.85,0.080136437490176,80,17
0.85,0.079406430647533,81,17
0.85,0.081449426761328,82,17
0.85,0.079407481143622,83,17
0.85,0.080808301456502,84,17
0.85,0.081106262506879,85,17
0.85,0.080890704334467,86,17
0.85,0.079988376479683,87,17
0.85,0.081171268803027,88,17
0.85,0.084701436923698,89,17
0.85,0.079018120543225,90,17
0.85,0.081072773215023,91,17
0.85,0.081637201792147,92,17
0.85,0.078354539296132,93,17
0.85,0.078654647851112,94,17
0.85,0.080947444684299,95,17
0.85,0.080831083177754,96,17
0.85,0.082032253424932,97,17
0.85,0.082206308163876,98,17
0.85,0.080562896551711,99,17
0.85,0.080621707585191,1,18
0.85,0.080312502654809,2,18
0.85,0.080705629640996,3,18
0.85,0.081817154359855,4,18
0.85,0.080416934231943,5,18
0.85,0.080965497821434,6,18
0.85,0.08261411119522,7,18
0.85,0.082249817927834,8,18
0.85,0.078752970088096,9,18
0.85,0.080597883985514,10,18
0.85,0.079668709105568,11,18
0.85,0.081153981038296,12,18
0.85,0.080967705977226,13,18
0.85,0.080841886226358,14,18
0.85,0.082775043302344,15,18
0.85,0.078549923078654,16,18
0.85,0.079865932564713,17,18
0.85,0.079552165480989,18,18
0.85,0.078812699490254,19,18
0.85,0.083201689196662,20,18
0.85,0.080314139216257,21,18
0.85,0.079859437408875,22,18
0.85,0.07982858852805,23,18
0.85,0.079812113590885,24,18
0.85,0.078840875324974,25,18
0.85,0.079032988420489,26,18
0.85,0.079894782514656,27,18
0.85,0.078633971973332,28,18
0.85,0.080035038695411,29,18
0.85,0.079829140237862,30,18
0.85,0.078534825149304,31,18
0.85,0.079661857036516,32,18
0.85,0.079642425257747,33,18
0.85,0.078692489811105,34,18
0.85,0.081471574620328,35,18
0.85,0.080514352183837,36,18
0.85,0.081744590976812,37,18
0.85,0.083112457460436,38,18
0.85,0.079040479772747,39,18
0.85,0.078844293502374,40,18
0.85,0.082631733289427,41,18
0.85,0.080486967209777,42,18
0.85,0.079913567094909,43,18
0.85,0.07980059325881,44,18
0.85,0.078810150794653,45,18
0.85,0.080343419222987,46,18
0.85,0.079492814488662,47,18
0.85,0.079611946149436,48,18
0.85,0.08104778398553,49,18
0.85,0.08225704817122,50,18
0.85,0.081355414175162,51,18
0.85,0.080958851174908,52,18
0.85,0.079020618244928,53,18
0.85,0.080634983284704,54,18
0.85,0.080612304350171,55,18
0.85,0.079584975601695,56,18
0.85,0.081249521890708,57,18
0.85,0.079624416656698,58,18
0.85,0.080321405912545,59,18
0.85,0.083781551948024,60,18
0.85,0.081576718596299,61,18
0.85,0.082553723049145,62,18
0.85,0.079788252552,63,18
0.85,0.080000242256665,64,18
0.85,0.080232084792791,65,18
0.85,0.079666542763982,66,18
0.85,0.080682938092442,67,18
0.85,0.078839797698226,68,18
0.85,0.080652099012592,69,18
0.85,0.080225113655584,70,18
0.85,0.08041224658641,71,18
0.85,0.080408358737775,72,18
0.85,0.080137675544318,73,18
0.85,0.080575328541894,74,18
0.85,0.078911457933625,75,18
0.85,0.079869720165291,76,18
0.85,0.081294490953247,77,18
0.85,0.08138268844883,78,18
0.85,0.079319714793815,79,18
0.85,0.079857921204223,80,18
0.85,0.081619108511443,81,18
0.85,0.080999584159166,82,18
0.85,0.081646043152752,83,18
0.85,0.083565145545682,84,18
0.85,0.07981748400553,85,18
0.85,0.078499511307197,86,18
0.85,0.080201479069584,87,18
0.85,0.08067814951227,88,18
0.85,0.07920636685509,89,18
0.85,0.079355432237275,90,18
0.85,0.078077405722325,91,18
0.85,0.07844711960483,92,18
0.85,0.081720896229719,93,18
0.85,0.079471444135373,94,18
0.85,0.079361379723979,95,18
0.85,0.079015096228885,96,18
0.85,0.079220467840995,97,18
0.85,0.08288069580389,98,18
0.85,0.082599075409127,99,18
0.85,0.081865517169705,1,19
0.85,0.088815907857806,2,19
0.85,0.080766368770245,3,19
0.85,0.082459683032882,4,19
0.85,0.078694193550851,5,19
0.85,0.079912818232425,6,19
0.85,0.079313414657384,7,19
0.85,0.07833402115591,8,19
0.85,0.07983092252856,9,19
0.85,0.080098289235172,10,19
0.85,0.0794098447407,11,19
0.85,0.080083871742508,12,19
0.85,0.082427013964453,13,19
0.85,0.078935281321148,14,19
0.85,0.080157871088377,15,19
0.85,0.079600996904217,16,19
0.85,0.084335063530669,17,19
0.85,0.083842485327788,18,19
0.85,0.080769732916865,19,19
0.85,0.079920420665955,20,19
0.85,0.079807505514245,21,19
0.85,0.079205210823467,22,19
0.85,0.081372380452617,23,19
0.85,0.082427039263014,24,19
0.85,0.078044080599242,25,19
0.85,0.079570324359548,26,19
0.85,0.079270637441415,27,19
0.85,0.081703509232357,28,19
0.85,0.0791081445302,29,19
0.85,0.080913110090095,30,19
0.85,0.081169838225142,31,19
0.85,0.079621643290211,32,19
0.85,0.081342098592273,33,19
0.85,0.081570992405029,34,19
0.85,0.082381063986393,35,19
0.85,0.078800827313409,36,19
0.85,0.080585504178232,37,19
0.85,0.080538320452418,38,19
0.85,0.079120122916793,39,19
0.85,0.081070789763596,40,19
0.85,0.082343732046462,41,19
0.85,0.081857849214231,42,19
0.85,0.078715515931667,43,19
0.85,0.079699574519849,44,19
0.85,0.080029564182669,45,19
0.85,0.083315558729707,46,19
0.85,0.081848299059415,47,19
0.85,0.080155485679793,48,19
0.85,0.08033887360958,49,19
0.85,0.078660198320446,50,19
0.85,0.079905529739353,51,19
0.85,0.0809075056691,52,19
0.85,0.080255693633168,53,19
0.85,0.081607477052118,54,19
0.85,0.078574260871864,55,19
0.85,0.079367019882761,56,19
0.85,0.083009842219208,57,19
0.85,0.080694080076427,58,19
0.85,0.08035091806349,59,19
0.85,0.077924942166171,60,19
0.85,0.081410525841924,61,19
0.85,0.080756605093465,62,19
0.85,0.078706545027283,63,19
0.85,0.079010163955435,64,19
0.85,0.080430877417915,65,19
0.85,0.078735643913135,66,19
0.85,0.081261411094717,67,19
0.85,0.08051287078359,68,19
0.85,0.079442269260658,69,19
0.85,0.07921779678603,70,19
0.85,0.080788950050486,71,19
0.85,0.080823101689398,72,19
0.85,0.081132913379147,73,19
0.85,0.07971844583479,74,19
0.85,0.079637625241917,75,19
0.85,0.081496005389107,76,19
0.85,0.079448842805157,77,19
0.85,0.079487250548786,78,19
0.85,0.081390187472595,79,19
0.85,0.080622107810997,80,19
0.85,0.081835634814317,81,19
0.85,0.078415479650902,82,19
0.85,0.078937434069461,83,19
0.85,0.080659654232411,84,19
0.85,0.081166445174892,85,19
0.85,0.080007424983867,86,19
0.85,0.081439421896832,87,19
0.85,0.080127756618131,88,19
0.85,0.082314450723016,89,19
0.85,0.081131344210255,90,19
0.85,0.079751764883201,91,19
0.85,0.07993096795632,92,19
0.85,0.081759638087162,93,19
0.85,0.079560570587965,94,19
0.85,0.078901074082187,95,19
0.85,0.081139133963908,96,19
0.85,0.079801723094209,97,19
0.85,0.080374771579341,98,19
0.85,0.081470350331241,99,19
0.85,0.079724111816639,1,20
0.85,0.079826042068606,2,20
0.85,0.078965586658454,3,20
0.85,0.080583745566948,4,20
0.85,0.08016229117582,5,20
0.85,0.081296787225486,6,20
0.85,0.077118242073958,7,20
0.85,0.084147165342245,8,20
0.85,0.080604442232578,9,20
0.85,0.0794891483539,10,20
0.85,0.079565537182602,11,20
0.85,0.082771462898816,12,20
0.85,0.079605064144456,13,20
0.85,0.083303489591301,14,20
0.85,0.0809149576923,15,20
0.85,0.07985713938518,16,20
0.85,0.07982693673334,17,20
0.85,0.080784031551582,18,20
0.85,0.081599023006233,19,20
0.85,0.079886406514723,20,20
0.85,0.080788621871567,21,20
0.85,0.08218668688925,22,20
0.85,0.080627815392712,23,20
0.85,0.080281104956621,24,20
0.85,0.078611999358788,25,20
0.85,0.079048409471368,26,20
0.85,0.078731477768463,27,20
0.85,0.080506843827302,28,20
0.85,0.079675717803085,29,20
0.85,0.081461857665247,30,20
0.85,0.078426876424216,31,20
0.85,0.080473393203742,32,20
0.85,0.081651789627091,33,20
0.85,0.08166283368227,34,20
0.85,0.079022830641437,35,20
0.85,0.079192549281724,36,20
0.85,0.082176491166855,37,20
0.85,0.082906855480589,38,20
0.85,0.083432742981009,39,20
0.85,0.079612039061909,40,20
0.85,0.08004871007905,41,20
0.85,0.081293471240767,42,20
0.85,0.081176250480892,43,20
0.85,0.081775939150047,44,20
0.85,0.07945741779817,45,20
0.85,0.080750462613876,46,20
0.85,0.079840208867043,47,20
0.85,0.080072985507458,48,20
0.85,0.08116862497689,49,20
0.85,0.080268093226011,50,20
0.85,0.08010736402906,51,20
0.85,0.080177426550159,52,20
0.85,0.080811380582262,53,20
0.85,0.079546250308842,54,20
0.85,0.079713644854366,55,20
0.85,0.080683361581265,56,20
0.85,0.082748193188504,57,20
0.85,0.079619412125115,58,20
0.85,0.078897483731677,59,20
0.85,0.07992281414108,60,20
0.85,0.081303760479977,61,20
0.85,0.07945064281871,62,20
0.85,0.080283419567868,63,20
0.85,0.078790965700427,64,20
0.85,0.082531390724823,65,20
0.85,0.080181260204479,66,20
0.85,0.078313334035111,67,20
0.85,0.082167550702069,68,20
0.85,0.083112064635963,69,20
0.85,0.078669358689268,70,20
0.85,0.080661090892166,71,20
0.85,0.080619030569003,72,20
0.85,0.079788676336575,73,20
0.85,0.078680540380484,74,20
0.85,0.080976190819467,75,20
0.85,0.079756625565568,76,20
0.85,0.082696748492097,77,20
0.85,0.079857312068272,78,20
0.85,0.081435926524322,79,20
0.85,0.079881218449955,80,20
0.85,0.081036568616489,81,20
0.85,0.081013376315004,82,20
0.85,0.080848482164099,83,20
0.85,0.079153417860432,84,20
0.85,0.082738918053456,85,20
0.85,0.081626195072283,86,20
0.85,0.080795627323145,87,20
0.85,0.081201064176716,88,20
0.85,0.08262818906371,89,20
0.85,0.08012144963721,90,20
0.85,0.079662981400313,91,20
0.85,0.086132880920332,92,20
0.85,0.080375804526623,93,20
0.85,0.080392165306497,94,20
0.85,0.080431039411073,95,20
0.85,0.078715557333675,96,20
0.85,0.080436284402879,97,20
0.85,0.082671303611907,98,20
0.85,0.080318636274199,99,20
0.85,0.078696677567612,1,21
0.85,0.080718301091059,2,21
0.85,0.083795893426364,3,21
0.85,0.080081700332205,4,21
0.85,0.079910334578895,5,21
0.85,0.078027955140491,6,21
0.85,0.077476423161222,7,21
0.85,0.079052698591356,8,21
0.85,0.080390196082483,9,21
0.85,0.079661180951594,10,21
0.85,0.081066515956792,11,21
0.85,0.08060536144413,12,21
0.85,0.079055213057707,13,21
0.85,0.0798554261866,14,21
0.85,0.07986233522145,15,21
0.85,0.079472348711861,16,21
0.85,0.081610309026392,17,21
0.85,0.080324566913057,18,21
0.85,0.080734742834051,19,21
0.85,0.080262979467118,20,21
0.85,0.079051520241925,21,21
0.85,0.079336380209151,22,21
0.85,0.082339040785706,23,21
0.85,0.083040523331319,24,21
0.85,0.080132255950051,25,21
0.85,0.079086200708088,26,21
0.85,0.08080237923606,27,21
0.85,0.080339299340025,28,21
0.85,0.078709675922074,29,21
0.85,0.081614056282595,30,21
0.85,0.080665861508389,31,21
0.85,0.081909387725428,32,21
0.85,0.080845240282018,33,21
0.85,0.079415612447772,34,21
0.85,0.079992435902127,35,21
0.85,0.08078073245262,36,21
0.85,0.080289449651381,37,21
0.85,0.078771593830697,38,21
0.85,0.079877476519726,39,21
0.85,0.080337632583302,40,21
0.85,0.079423854941307,41,21
0.85,0.081023695794242,42,21
0.85,0.081695974386196,43,21
0.85,0.080250469650925,44,21
0.85,0.079583917281238,45,21
0.85,0.081800032223771,46,21
0.85,0.081170124140716,47,21
0.85,0.079777487848145,48,21
0.85,0.082149160699684,49,21
0.85,0.081511448298176,50,21
0.85,0.081756939837283,51,21
0.85,0.081715878869468,52,21
0.85,0.080010491527587,53,21
0.85,0.079043422851877,54,21
0.85,0.079491000179714,55,21
0.85,0.078256008582915,56,21
0.85,0.079375305717658,57,21
0.85,0.082393068598706,58,21
0.85,0.081935043085884,59,21
0.85,0.079806016663951,60,21
0.85,0.080107064426022,61,21
0.85,0.079302049365279,62,21
0.85,0.082112188822017,63,21
0.85,0.082775520965614,64,21
0.85,0.08288273167399,65,21
0.85,0.080205888299707,66,21
0.85,0.081199393201576,67,21
0.85,0.080231195999975,68,21
0.85,0.082058785045137,69,21
0.85,0.080385094826113,70,21
0.85,0.07935828554035,71,21
0.85,0.081152007424288,72,21
0.85,0.080948771062074,73,21
0.85,0.080951162011144,74,21
0.85,0.08035104133153,75,21
0.85,0.079813931931223,76,21
0.85,0.080380909880115,77,21
0.85,0.082258442864128,78,21
0.85,0.08010810421046,79,21
0.85,0.078398675253947,80,21
0.85,0.082116545046991,81,21
0.85,0.080646372406192,82,21
0.85,0.078869946290291,83,21
0.85,0.081554475649269,84,21
0.85,0.08082684604934,85,21
0.85,0.079266978512544,86,21
0.85,0.081286322592663,87,21
0.85,0.080852964942224,88,21
0.85,0.079243817720172,89,21
0.85,0.07902166778971,90,21
0.85,0.082697369954574,91,21
0.85,0.077664654954257,92,21
0.85,0.080217765197526,93,21
0.85,0.077685290316439,94,21
0.85,0.082071188949858,95,21
0.85,0.082814502760663,96,21
0.85,0.080989156491606,97,21
0.85,0.081718547782688,98,21
0.85,0.079188770244772,99,21
0.85,0.082848756858382,1,22
0.85,0.080318604726367,2,22
0.85,0.080442313781801,3,22
0.85,0.079657940350253,4,22
0.85,0.07856404261181,5,22
0.85,0.080427242020043,6,22
0.85,0.079676375776977,7,22
0.85,0.081037873202861,8,22
0.85,0.081290745226525,9,22
0.85,0.080303288370364,10,22
0.85,0.078399386324797,11,22
0.85,0.081319095404002,12,22
0.85,0.081327255660884,13,22
0.85,0.082605400103588,14,22
0.85,0.08044460622491,15,22
0.85,0.079945117795897,16,22
0.85,0.080377160158337,17,22
0.85,0.078265909143973,18,22
0.85,0.078669428469714,19,22
0.85,0.080357510262818,20,22
0.85,0.082303744169615,21,22
0.85,0.081521634564662,22,22
0.85,0.080912744995851,23,22
0.85,0.081905170682037,24,22
0.85,0.08025721089868,25,22
0.85,0.081622984432282,26,22
0.85,0.080293746220141,27,22
0.85,0.080689016521812,28,22
0.85,0.082226191293332,29,22
0.85,0.078459434117735,30,22
0.85,0.081205987765762,31,22
0.85,0.080059548573506,32,22
0.85,0.083060837080119,33,22
0.85,0.08184591203478,34,22
0.85,0.078917814433774,35,22
0.85,0.078732555517907,36,22
0.85,0.079229733627184,37,22
0.85,0.079088738828235,38,22
0.85,0.079579884783725,39,22
0.85,0.079550850784087,40,22
0.85,0.081701642467573,41,22
0.85,0.080592481005448,42,22
0.85,0.081104511717303,43,22
0.85,0.080610951262597,44,22
0.85,0.079318018531238,45,22
0.85,0.081116512375516,46,22
0.85,0.079353578519521,47,22
0.85,0.079961933783008,48,22
0.85,0.080598089945295,49,22
0.85,0.079294833964225,50,22
0.85,0.08220001098707,51,22
0.85,0.079780889135809,52,22
0.85,0.083017926936734,53,22
0.85,0.080592569331866,54,22
0.85,0.080876736732416,55,22
0.85,0.080623091770742,56,22
0.85,0.079737809793107,57,22
0.85,0.081446389893244,58,22
0.85,0.079238890000896,59,22
0.85,0.082919544908844,60,22
0.85,0.078204675559145,61,22
0.85,0.080172705105941,62,22
0.85,0.080537607292668,63,22
0.85,0.081526558164803,64,22
0.85,0.082026820787377,65,22
0.85,0.078632104014174,66,22
0.85,0.079486864964609,67,22
0.85,0.079142478491382,68,22
0.85,0.080057189927712,69,22
0.85,0.078712238067394,70,22
0.85,0.078940062744158,71,22
0.85,0.079265159308534,72,22
0.85,0.079944445657125,73,22
0.85,0.080905105105666,74,22
0.85,0.08053234027993,75,22
0.85,0.079768790220671,76,22
0.85,0.080812149287502,77,22
0.85,0.080837753975834,78,22
0.85,0.079477214720144,79,22
0.85,0.083748655834948,80,22
0.85,0.081106206299411,81,22
0.85,0.081293104055853,82,22
0.85,0.080709576682619,83,22
0.85,0.079884007961483,84,22
0.85,0.078875247363836,85,22
0.85,0.078909895130332,86,22
0.85,0.079819920058834,87,22
0.85,0.080485576454508,88,22
0.85,0.080199943668635,89,22
0.85,0.078196841682887,90,22
0.85,0.080918234570505,91,22
0.85,0.078054972804903,92,22
0.85,0.081501094085527,93,22
0.85,0.079279331341336,94,22
0.85,0.079401367672862,95,22
0.85,0.079768123391663,96,22
0.85,0.080408485065583,97,22
0.85,0.080994190941106,98,22
0.85,0.07946190566475,99,22
0.85,0.080617866486082,1,23
0.85,0.082295339851259,2,23
0.85,0.082815810531463,3,23
0.85,0.080192143388031,4,23
0.85,0.078147400467935,5,23
0.85,0.081006121162067,6,23
0.85,0.081215945479993,7,23
0.85,0.08074971977145,8,23
0.85,0.078703871826337,9,23
0.85,0.081770971014114,10,23
0.85,0.081872109867099,11,23
0.85,0.079075036726232,12,23
0.85,0.080300182074081,13,23
0.85,0.079568233904054,14,23
0.85,0.079090587825559,15,23
0.85,0.079605625897445,16,23
0.85,0.08189247302844,17,23
0.85,0.079600587666232,18,23
0.85,0.080926344431344,19,23
0.85,0.080735281310217,20,23
0.85,0.080437947369892,21,23
0.85,0.078738996035821,22,23
0.85,0.080125640197956,23,23
0.85,0.082418989738715,24,23
0.85,0.078660576095079,25,23
0.85,0.083863447853261,26,23
0.85,0.079192260049673,27,23
0.85,0.08107805218677,28,23
0.85,0.082664432267381,29,23
0.85,0.079086089940679,30,23
0.85,0.079689856805036,31,23
0.85,0.086284140893727,32,23
0.85,0.081426431716025,33,23
0.85,0.078591510617536,34,23
0.85,0.07888421510317,35,23
0.85,0.080437111553528,36,23
0.85,0.081421027101415,37,23
0.85,0.081696480303592,38,23
0.85,0.081157405290527,39,23
0.85,0.079222108194819,40,23
0.85,0.078023351199555,41,23
0.85,0.083972366192063,42,23
0.85,0.078953126141436,43,23
0.85,0.079898297841082,44,23
0.85,0.07955966835253,45,23
0.85,0.08060118602029,46,23
0.85,0.07937097739339,47,23
0.85,0.079639276120688,48,23
0.85,0.080932859259334,49,23
0.85,0.079244010328858,50,23
0.85,0.08023106996149,51,23
0.85,0.078125049165434,52,23
0.85,0.081983234832557,53,23
0.85,0.078793640172661,54,23
0.85,0.080085841958179,55,23
0.85,0.079299391421658,56,23
0.85,0.07722262933734,57,23
0.85,0.079280865898578,58,23
0.85,0.080762599698684,59,23
0.85,0.080734722522378,60,23
0.85,0.081577693647566,61,23
0.85,0.081961920718594,62,23
0.85,0.080238626123084,63,23
0.85,0.081005430206234,64,23
0.85,0.079235664133917,65,23
0.85,0.079669947848751,66,23
0.85,0.079869461755847,67,23
0.85,0.078664782142716,68,23
0.85,0.083531489083195,69,23
0.85,0.081842749914298,70,23
0.85,0.082967456426635,71,23
0.85,0.081835258874036,72,23
0.85,0.080445001257132,73,23
0.85,0.080669758934865,74,23
0.85,0.079775453399949,75,23
0.85,0.081600519894738,76,23
0.85,0.081940813273401,77,23
0.85,0.081626441186481,78,23
0.85,0.081703011633971,79,23
0.85,0.08122004258143,80,23
0.85,0.081409234880087,81,23
0.85,0.080408737689709,82,23
0.85,0.081745049710585,83,23
0.85,0.079897550605039,84,23
0.85,0.079854585730683,85,23
0.85,0.078657840597008,86,23
0.85,0.079273072921991,87,23
0.85,0.079279558375745,88,23
0.85,0.078470558361573,89,23
0.85,0.081846012837944,90,23
0.85,0.081289247388281,91,23
0.85,0.080524293427208,92,23
0.85,0.084590565384507,93,23
0.85,0.080243224529833,94,23
0.85,0.082701793591605,95,23
0.85,0.080561034167986,96,23
0.85,0.079691945881934,97,23
0.85,0.082731252696653,98,23
0.85,0.080110777053347,99,23
0.85,0.081889970371771,1,24
0.85,0.077043394734567,2,24
0.85,0.080708919231954,3,24
0.85,0.080898711851048,4,24
0.85,0.084377943537303,5,24
0.85,0.078982668516306,6,24
0.85,0.078670127615538,7,24
0.85,0.079911742858628,8,24
0.85,0.080318812692142,9,24
0.85,0.080592097751633,10,24
0.85,0.079284343963965,11,24
0.85,0.080027989552043,12,24
0.85,0.081203230417211,13,24
0.85,0.079021407747478,14,24
0.85,0.082492992224438,15,24
0.85,0.083057882748843,16,24
0.85,0.079722385836565,17,24
0.85,0.081901013260856,18,24
0.85,0.080416867009059,19,24
0.85,0.078466569069815,20,24
0.85,0.079985886797177,21,24
0.85,0.078575466776275,22,24
0.85,0.081296399213643,23,24
0.85,0.079250370625017,24,24
0.85,0.080489527002032,25,24
0.85,0.079992044391098,26,24
0.85,0.081483242559082,27,24
0.85,0.081733407921999,28,24
0.85,0.077781987164431,29,24
0.85,0.080507811660443,30,24
0.85,0.079895824963519,31,24
0.85,0.080885427461734,32,24
0.85,0.081568217179181,33,24
0.85,0.079840445292597,34,24
0.85,0.080284608710841,35,24
0.85,0.083934812947763,36,24
0.85,0.078037754222706,37,24
0.85,0.07953257738928,38,24
0.85,0.080844311328484,39,24
0.85,0.080314147512997,40,24
0.85,0.080279940367262,41,24
0.85,0.078993373670434,42,24
0.85,0.079292608656914,43,24
0.85,0.082081488122393,44,24
0.85,0.082101433343635,45,24
0.85,0.07964728627953,46,24
0.85,0.080014391746067,47,24
0.85,0.083343926494605,48,24
0.85,0.081259812151147,49,24
0.85,0.079374057182604,50,24
0.85,0.079223344832126,51,24
0.85,0.082708607819557,52,24
0.85,0.07967343703196,53,24
0.85,0.07884201847638,54,24
0.85,0.078913036059226,55,24
0.85,0.079072935108765,56,24
0.85,0.081056814151792,57,24
0.85,0.08041625449679,58,24
0.85,0.080632279903941,59,24
0.85,0.08073656414468,60,24
0.85,0.081829970436411,61,24
0.85,0.084417563432512,62,24
0.85,0.080756426452126,63,24
0.85,0.080933444247256,64,24
0.85,0.07841928080717,65,24
0.85,0.080142365929518,66,24
0.85,0.080027037763635,67,24
0.85,0.080182689400232,68,24
0.85,0.081135040617578,69,24
0.85,0.079616082606682,70,24
0.85,0.080788203670974,71,24
0.85,0.080574117314438,72,24
0.85,0.078455855082064,73,24
0.85,0.078677132011877,74,24
0.85,0.082758105107904,75,24
0.85,0.080209045745516,76,24
0.85,0.080378031498406,77,24
0.85,0.07960203041169,78,24
0.85,0.080988511444263,79,24
0.85,0.079940561002507,80,24
0.85,0.080052027178244,81,24
0.85,0.080595063277761,82,24
0.85,0.080103671892411,83,24
0.85,0.082184777106052,84,24
0.85,0.07963970432374,85,24
0.85,0.079773212731712,86,24
0.85,0.082006466455979,87,24
0.85,0.081706245360065,88,24
0.85,0.081589070251035,89,24
0.85,0.080236600143815,90,24
0.85,0.083297686670687,91,24
0.85,0.081469626951334,92,24
0.85,0.081512159777835,93,24
0.85,0.082482276367789,94,24
0.85,0.079776802028623,95,24
0.85,0.080773249495567,96,24
0.85,0.079656235149137,97,24
0.85,0.080575434681427,98,24
0.85,0.080005046124902,99,24
